INSTCODE	ACCENUMB	COLLNUMB	COLLCODE	COLLNAME	COLLINSTADDRESS	COLLMISSID	GENUS	SPECIES	SPAUTHOR	SUBTAXA	SUBTAUTHOR	CROPNAME	ACCENAME	ACQDATE	ORIGCTY	NAMECTY	ADM1	ADM2	ADM3	ADM4	COLLSITE	DECLATITUDE	LATITUDE	DECLONGITUDE	LONGITUDE	COORDUNCERT	COORDDATUM	GEOREFMETH	ELEVATION	COLLDATE	BREDCODE	BREDNAME	SAMPSTAT	ANCEST	COLLSRC	DONORCODE	DONORNAME	DONORNUMB	OTHERNUMB	DUPLSITE	DUPLINSTNAME	STORAGE	MLSSTAT	REMARKS
NA	2426858481	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Puebla	Jonotla	NA	NA	NA	20.08861111	200519N	-97.475	0972830W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2426870608	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Guerrero	San Luis Acatla?n	NA	NA	NA	16.82555556	164932N	-98.61972222	0983711W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2426879779	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Puebla	Nauzontla	NA	NA	NA	19.95916667	195733N	-97.53138889	0973153W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2426883352	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Puebla	Cuautempan	NA	NA	NA	19.92777778	195540N	-97.71777778	0974304W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2426883486	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Puebla	Tepetzintla	NA	NA	NA	19.98111111	195852N	-97.75444444	0974516W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2426887722	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Puebla	Ignacio Allende	NA	NA	NA	20.02888889	200144N	-97.545	0973242W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2426889551	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Guerrero	San Luis Acatla?n	NA	NA	NA	16.81916667	164909N	-98.64805556	0983853W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2426916635	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Puebla	Cuetzalan del Progreso	NA	NA	NA	20.08444444	200504N	-97.435	0972606W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	24637	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.76694444	164601N	-91.12277778	0910722W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	247	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.80666667	164824N	-91.10916667	0910633W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	24741	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.76472222	164553N	-91.12916667	0910745W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2479	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Coatzacoalcos	NA	NA	NA	18.09416667	180539N	-94.39333333	0942336W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	24827	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.82916667	164945N	-91.05333333	0910312W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	24893	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.81416667	164851N	-91.06138889	0910341W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2492	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	San Miguel del Puerto	NA	NA	NA	15.99444444	155940N	-96.11222222	0960644W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	25008	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.81222222	164844N	-91.05333333	0910312W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2506	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Santa Mar?a Chimalapa	NA	NA	NA	16.86694444	165201N	-94.56694444	0943401W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	25240	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.76555556	164556N	-91.10166667	0910606W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2572	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Landa de Matamoros	NA	NA	NA	21.28305556	211659N	-99.06694444	0990401W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2590	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Quintana Roo	NA	NA	NA	NA	21.20805556	211229N	-87.19388889	0871138W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629237645	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Tabasco	Centla	NA	NA	NA	18.39555556	182344N	-92.57916667	0923445W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629239027	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Carmen	NA	NA	NA	18.49722222	182950N	-91.21416667	0911251W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629412828	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Landa de Matamoros	NA	NA	NA	21.23777778	211416N	-99.11222222	0990644W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629413231	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Landa de Matamoros	NA	NA	NA	21.24416667	211439N	-99.11833333	0990706W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629413961	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Landa de Matamoros	NA	NA	NA	21.19277778	211134N	-99.11944444	0990710W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629415161	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Landa de Matamoros	NA	NA	NA	21.25583333	211521N	-99.11611111	0990658W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629416243	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.80666667	164824N	-91.10916667	0910633W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629416298	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Landa de Matamoros	NA	NA	NA	21.25861111	211531N	-99.05888889	0990332W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629420886	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.76472222	164553N	-91.12916667	0910745W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629424908	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Colon	NA	NA	NA	20.905	205418N	-100.1966667	1001148W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629425896	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Landa de Matamoros	NA	NA	NA	21.22055556	211314N	-99.16333333	0990948W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629429298	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Cadereyta de Montes	NA	NA	NA	20.92638889	205535N	-99.69777778	0994152W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629429323	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Nayarit	Tepic	NA	NA	NA	21.42861111	212543N	-104.9077778	1045428W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629431541	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Landa de Matamoros	NA	NA	NA	21.29166667	211730N	-99.075	0990430W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629434893	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Hidalgo	Pisaflores	NA	NA	NA	21.24166667	211430N	-99.05472222	0990317W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629438717	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Pisaflores	NA	NA	NA	21.18722222	211114N	-99.05083333	0990303W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629438745	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Jalpan de Serra	NA	NA	NA	21.17388889	211026N	-99.38722222	0992314W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629439508	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Colon	NA	NA	NA	20.62888889	203744N	-100.1283333	1000742W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629440094	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Jalisco	Tamazula de Gordiano	NA	NA	NA	19.745	194442N	-103.4369444	1032613W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629440484	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Landa de Matamoros	NA	NA	NA	21.2375	211415N	-99.21611111	0991258W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629452864	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Dist. Pochutla	NA	NA	NA	15.94666667	155648N	-96.555	0963318W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629452865	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Campeche	Champotan	NA	NA	NA	18.65833333	183930N	-90.25472222	0901517W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629452866	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Quintana roo	Othan P. Blanco	NA	NA	NA	18.43055556	182550N	-88.79277778	0884734W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629452867	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Dist. Tuxtepec	NA	NA	NA	17.94666667	175648N	-96.17027778	0961013W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629454854	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Emiliano Zapata	NA	NA	NA	19.46027778	192737N	-96.75722222	0964526W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629454855	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Colima	Comala	NA	NA	NA	19.44888889	192656N	-103.7113889	1034241W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629455934	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Guerrero	Jose Azueta	NA	NA	NA	17.65694444	173925N	-101.5927778	1013534W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629456773	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.85833333	165130N	-91.57777778	0913440W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629456774	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Mecayapan	NA	NA	NA	18.27222222	181620N	-94.88444444	0945304W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629457875	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	San Andres Tuxtla	NA	NA	NA	18.58472222	183505N	-95.07388889	0950426W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629457876	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Arroyo Seco	NA	NA	NA	21.18805556	211117N	-99.56916667	0993409W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629457877	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Colima	Comala	NA	NA	NA	19.43666667	192612N	-103.7080556	1034229W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629458873	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocosingo	NA	NA	NA	16.10166667	160606N	-90.95972222	0905735W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629458874	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Michoacan de ocampo	Tocumbo	NA	NA	NA	19.51388889	193050N	-102.6666667	1024000W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629458876	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Hueytamalco	NA	NA	NA	19.96166667	195742N	-97.21305556	0971247W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629458877	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Emiliano Zapata	NA	NA	NA	19.4575	192727N	-96.74777778	0964452W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629458878	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Jalancingo	NA	NA	NA	19.92055556	195514N	-97.22444444	0971328W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629458919	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Colima	Comala	NA	NA	NA	19.44861111	192655N	-103.6930556	1034135W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629459921	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Dist. Teotitlan	NA	NA	NA	18.23305556	181359N	-96.83305556	0964959W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629459922	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Las Choapas	NA	NA	NA	17.93305556	175559N	-94.18305556	0941059W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629460859	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Landero y Coss	NA	NA	NA	19.8	194800N	-96.81666667	0964900W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629461870	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	a?ngel R. Cabada	NA	NA	NA	18.56666667	183400N	-95.36666667	0952200W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629461871	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Nayarit	Compostela	NA	NA	NA	20.80638889	204823N	-105.2477778	1051452W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629467172	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	San Andres Tuxtla	NA	NA	NA	18.48472222	182905N	-95.06444444	0950352W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629472214	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	San Andres Tuxtla	NA	NA	NA	18.53416667	183203N	-95.18916667	0951121W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629472774	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Xico	NA	NA	NA	19.51361111	193049N	-96.94027778	0965625W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629473046	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Atoyac	NA	NA	NA	18.93694444	185613N	-96.78777778	0964716W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629476109	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Amatitlan de los Reyes	NA	NA	NA	18.91555556	185456N	-96.77666667	0964636W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629477795	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Xico	NA	NA	NA	19.51361111	193049N	-96.94027778	0965625W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629485590	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Tabasco	Balancan	NA	NA	NA	17.82361111	174925N	-91.63583333	0913809W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629489550	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Dist. Pochutla	NA	NA	NA	15.99333333	155936N	-96.11166667	0960642W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629491552	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Oaxaca	Dist. Pochutla	NA	NA	NA	15.99416667	155939N	-96.11194444	0960643W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629492009	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Tapachula	NA	NA	NA	14.99694444	145949N	-92.29277778	0921734W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629506831	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Mazatlan	NA	NA	NA	14.83833333	145018N	-92.44666667	0922648W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629512716	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ixhuatan	NA	NA	NA	17.31305556	171847N	-93.0025	0930009W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629513618	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Queretaro de arteaga	Landa de Matamoros	NA	NA	NA	21.25222222	211508N	-99.08916667	0990521W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629513679	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Motozintla	NA	NA	NA	15.28305556	151659N	-92.36472222	0922153W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629515453	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Tabasco	Tenosique	NA	NA	NA	17.435	172606N	-91.38805556	0912317W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629520237	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Nayarit	Tepic	NA	NA	NA	21.42861111	212543N	-104.9077778	1045428W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629520653	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Socoltenango	NA	NA	NA	16.22138889	161317N	-92.34805556	0922053W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629523556	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Lerdo de Tejada	NA	NA	NA	18.61666667	183700N	-95.51666667	0953100W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629527794	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Chiapas	Ocozocoautla de Espinosa	NA	NA	NA	16.55027778	163301N	-93.4775	0932839W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629529540	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Teocelo	NA	NA	NA	19.37888889	192244N	-96.90277778	0965410W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	2629532060	NA	NA	NA	NA	NA	Melothria	pendula	L.	NA	NA	NA	NA	NA	MEX	México	Veracruz de ignacio de la llave	Puente Nacional	NA	NA	NA	19.31	191836N	-96.49305556	0962935W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
